NEUTRAL STATIC,treeB_LOD_A,0,-149.3829,0,601.8203,-1.474846E-07,-0.4617487,1.068982E-07,0.8870108,1,1,1,0,100,0,0,
NEUTRAL STATIC,RockGroupE,0,-117.7392,0,-169.6766,8.146034E-08,0,0,1,1,1,1,0,100,0,0,
NEUTRAL STATIC,lo_ShopB,0,219.8022,0,270.6773,3.094727E-07,0.6916763,-1.307804E-07,0.7222077,1,1,1,0,100,0,0,
NEUTRAL STATIC,lo_B_TypeH,0,-165.8195,-5.531311E-05,427.4595,4.371141E-08,1,8.146034E-08,-2.384186E-07,1,1,1,0,100,0,0,
NEUTRAL STATIC,lo_B_TypeG,0,-376.3643,0,-156.5083,5.539227E-08,0.9396926,-4.32688E-08,0.3420203,1,1,1,0,100,0,0,
NEUTRAL STATIC,RockGroupF,0,-93.03955,0,168.5418,8.146034E-08,0,0,1,1,1,1,0,100,0,0,
NEUTRAL STATIC,lo_B_TypeB,0,-230.766,0,-230.4106,7.404261E-08,0.9063078,5.53549E-08,-0.4226184,1,1,1,0,100,0,0,
NEUTRAL STATIC,tentCamoB,0,660.0997,0,-465.5003,1.711291E-15,1,-2.185569E-08,7.54979E-08,1,1,1,0,100,0,0,
NEUTRAL STATIC,treeA_LOD_A,0,-228.9175,0,301.3562,4.722303E-08,0.9990482,7.947614E-08,-0.04361938,1,1,1,0,100,0,0,
NEUTRAL STATIC,lo_ShopF,0,-318.3035,0,-159.6462,7.404261E-08,0.9063078,5.53549E-08,-0.4226184,1,1,1,0,100,0,0,
ENEMY STATIC,enemy_AAMobile,0,117.3209,2.437012,-183.467,-9.271521E-08,0.9063078,2.253264E-08,0.4226182,1,1,1,0,100,0,0,
NEUTRAL STATIC,treeB_LOD_A,0,-540.7002,0,-32.38428,-1.491134E-08,0.7933534,9.123664E-08,0.6087614,1,1,1,0,100,0,0,
NEUTRAL STATIC,RockGroupF,0,496.0393,0,-41.8,8.146034E-08,0,0,1,1,1,1,0,100,0,0,
NEUTRAL STATIC,lo_B_TypeB,0,194.8435,0,275.541,5.000876E-08,0.6755902,1.751515E-07,0.7372773,1,1,1,0,100,0,0,
NEUTRAL STATIC,sandbagTypeB,0,-279.8359,0,197.911,8.146034E-08,0,0,1,1,1,1,0,100,0,0,
NEUTRAL STATIC,lo_B_TypeI,0,-233.0638,0,-397.8103,-9.149786E-08,-0.3420202,1.321419E-08,0.9396926,1,1,1,0,100,0,0,
NEUTRAL STATIC,lo_MosqueB,0,-284.7456,0,-307.0239,-1.313967E-07,0.9063079,-4.977434E-07,-0.4226182,1,1,1,0,100,0,0,
NEUTRAL STATIC,RockGroupB,0,170.207,0,-533.22,8.146034E-08,0,0,1,1,1,1,0,100,0,0,
NEUTRAL STATIC,PylonLOD_A,0,-706.979,0,-419.0823,5.064479E-08,0.9961947,7.734067E-08,-0.08715573,1,1,1,0,100,0,0,
NEUTRAL STATIC,lo_B_TypeH,0,-246.2737,7.152557E-05,-305.7258,1.32142E-08,0.9396927,9.149786E-08,0.3420201,1,1,1,0,100,0,0,
NEUTRAL STATIC,tentCamoB,0,-451.4308,0,-554.0851,1.711291E-15,1,-2.185569E-08,7.54979E-08,1,1,1,0,100,0,0,
NEUTRAL STATIC,lo_ShopB,0,-181.522,0,449.1695,-6.172263E-09,1,2.832768E-16,-3.597462E-08,1,1,1,0,100,0,0,
NEUTRAL STATIC,lo_ShopH,0,-296.5076,0,-282.5203,7.40426E-08,0.9063079,5.535493E-08,-0.4226181,1,1,1,0,100,0,0,
NEUTRAL STATIC,lo_RuinB,0,156.232,0,4.762695,-5.760116E-08,0.7071068,5.760116E-08,0.7071068,1,1,1,0,100,0,0,
NEUTRAL STATIC,lo_B_TypeF,0,153.9038,0,-172.3818,-2.16489E-17,-0.7071068,-2.16489E-17,0.7071068,1,1,1,0,100,0,0,
NEUTRAL STATIC,treeC_LOD_A,0,461.5972,0,-639.926,7.638667E-08,0.8870109,5.207254E-08,-0.4617485,1,1,1,0,100,0,0,
NEUTRAL STATIC,lo_ShopH,0,-316.4246,0,-227.1561,-5.535491E-08,0.4226183,7.40426E-08,0.9063078,1,1,1,0,100,0,0,
NEUTRAL STATIC,tentCamoB,0,242.5727,0,782.1096,8.146034E-08,0,0,1,1,1,1,0,100,0,0,
NEUTRAL STATIC,tentCamoA,0,284.8268,-0.1772461,-38.77753,-1.711291E-15,1,-2.185569E-08,-7.54979E-08,1,1,1,0,100,0,0,
NEUTRAL STATIC,treeB_LOD_A,0,421.7222,0,-516.7363,-1.491134E-08,0.7933534,9.123664E-08,0.6087614,1,1,1,0,100,0,0,
NEUTRAL STATIC,RockGroupG,0,-773.6393,0,-224.7368,8.146034E-08,0,0,1,1,1,1,0,100,0,0,
NEUTRAL STATIC,lo_B_TypeF,0,-394.6654,-0.1900721,-135.6008,-8.806604E-08,0.4226184,-4.782157E-08,0.9063078,1,1,1,0,100,0,0,
NEUTRAL STATIC,lo_ShopE,0,-422.7805,0,-109.1584,7.404261E-08,0.9063078,5.53549E-08,-0.4226184,1,1,1,0,100,0,0,
NEUTRAL STATIC,tentCamoF,0,-466.8499,0,-586.0464,4.371141E-08,1,8.146034E-08,-2.384186E-07,1,1,1,0,100,0,0,
NEUTRAL STATIC,treeC_LOD_A,0,587.4038,0,-594.4619,4.371139E-08,1,8.146034E-08,3.499512E-15,1,1,1,0,100,0,0,
NEUTRAL STATIC,lo_ShopB,0,-334.8084,0,-208.6863,-1.100783E-07,0.9063079,-3.775674E-07,-0.4226181,1,1,1,0,100,0,0,
NEUTRAL STATIC,barrier,0,650.6262,0,-401.9455,9.867338E-09,-0.5564633,2.454285E-08,0.8308722,1,1,1,0,100,0,1,
ENEMY MOBILE,enemy_tank_big,0,181.3047,2.146973,-62.04222,-8.192074E-08,-0.01063808,4.284233E-08,0.9999434,1,1,1,0,100,0,0,
NEUTRAL STATIC,lo_B_TypeA,0,515.7833,0,-499.0965,5.064481E-08,0.9961947,7.734066E-08,-0.08715597,1,1,1,0,100,0,0,
NEUTRAL STATIC,PylonCableEnd,0,-749.6244,0,-666.3047,5.064479E-08,0.9961947,7.734067E-08,-0.08715573,1,1,1,0,100,0,0,
NEUTRAL STATIC,treeA_LOD_A,0,-597.623,0,-35.23682,-6.454585E-08,0.3007058,6.618389E-08,0.953717,1,1,1,0,100,0,0,
NEUTRAL STATIC,lo_ShopF,0,-316.8787,0,-300.3478,7.404261E-08,0.9063078,5.53549E-08,-0.4226184,1,1,1,0,100,0,0,
NEUTRAL STATIC,lo_MosqueA,0,-415.7532,0,-82.742,3.002177E-08,-0.34202,-1.691551E-08,0.9396927,1,1,1,0,100,0,0,
NEUTRAL STATIC,PylonLOD_A,0,689.0452,0,5.059631,5.064479E-08,0.9961947,7.734067E-08,-0.08715573,1,1,1,0,100,0,0,
NEUTRAL STATIC,tentBrownA,0,-483.4077,-0.1772461,-549.1597,8.146034E-08,0,0,1,1,1,1,0,100,0,0,
NEUTRAL STATIC,barrier,0,705.4468,0,-268.7889,9.867338E-09,-0.5564633,2.454285E-08,0.8308722,1,1,1,0,100,0,1,
NEUTRAL STATIC,treeB_LOD_A,0,-374.5161,0,-523.1851,-2.875001E-09,0.8660254,9.240242E-08,0.5,1,1,1,0,100,0,0,
NEUTRAL STATIC,sandbagTypeA,0,200.5102,0,806.1378,1.938624E-08,0.4617485,-1.009183E-08,0.8870109,1,1,1,0,100,0,0,
NEUTRAL STATIC,lo_B_TypeF,0,-159.1606,0,541.6553,-6.123234E-17,1,6.123234E-17,-6.123234E-17,1,1,1,0,100,0,0,
NEUTRAL STATIC,treeC_LOD_A,0,-293.177,0,450.3234,1.719269E-08,0.9537169,9.083438E-08,0.3007059,1,1,1,0,100,0,0,
NEUTRAL STATIC,RockGroupG,0,-13.54004,0,-287.9234,8.146034E-08,0,0,1,1,1,1,0,100,0,0,
NEUTRAL STATIC,sandbagTypeD,0,197.101,0,166.8793,-4.884145E-09,0.5735765,3.419915E-09,0.8191521,1,1,1,0,100,0,0,
NEUTRAL STATIC,lo_B_TypeA,0,-133.755,0,-321.8907,2.113848E-08,0.9659259,8.9998E-08,0.258819,1,1,1,0,100,0,0,
NEUTRAL STATIC,treeB_LOD_A,0,624.9111,0,-416.2207,7.404261E-08,0.9063078,5.53549E-08,-0.4226184,1,1,1,0,100,0,0,
NEUTRAL STATIC,tentCamoB,0,19.99796,0,639.5045,1.711291E-15,1,-2.185569E-08,7.54979E-08,1,1,1,0,100,0,0,
NEUTRAL STATIC,watchTower,0,252.3448,0,-96.72356,8.146034E-08,0,0,1,1,1,1,0,100,0,0,
NEUTRAL STATIC,treeB_LOD_A,0,85.03418,0,87.86377,1.321419E-08,0.9396926,9.149786E-08,0.3420202,1,1,1,0,100,0,0,
NEUTRAL STATIC,barrierCR,0,175.1675,0,225.8192,8.146034E-08,0,0,1,1,1,1,0,100,0,1,
NEUTRAL STATIC,barrierCR,0,607.3099,0,-507.1594,9.867338E-09,-0.5564633,2.454285E-08,0.8308722,1,1,1,0,100,0,1,
NEUTRAL STATIC,lo_ShopD,0,141.8611,0,248.9229,-8.146034E-08,-7.549791E-08,4.371138E-08,1,1,1,1,0,100,0,0,
NEUTRAL STATIC,sandbagTypeC,0,-497.7365,0,-521.1471,-1.711291E-15,1,-2.185569E-08,-7.54979E-08,1,1,1,0,100,0,0,
NEUTRAL STATIC,barrier,0,509.007,0,-745.9338,9.867338E-09,-0.5564633,2.454285E-08,0.8308722,1,1,1,0,100,0,1,
NEUTRAL STATIC,sandbagTypeE,0,40.58806,0,594.2802,8.146034E-08,0,0,1,1,1,1,0,100,0,0,
NEUTRAL STATIC,bunkerLong,0,-866.8163,0,-249.2447,-2.519836E-09,0.9063078,5.403806E-09,0.4226182,1,1,1,0,100,0,0,
NEUTRAL STATIC,lo_Tower,0,-362.0398,0,559.2942,8.146034E-08,0,0,1,1,1,1,0,100,0,0,
NEUTRAL STATIC,treeA_LOD_A,0,617.7666,0,-425.0947,4.371139E-08,1,8.146034E-08,3.499512E-15,1,1,1,0,100,0,0,
NEUTRAL STATIC,lo_ShopE,0,-278.1467,0,-137.6835,7.404261E-08,0.9063078,5.53549E-08,-0.4226184,1,1,1,0,100,0,0,
NEUTRAL STATIC,RockGroupB,0,-210.09,0,603.615,8.146034E-08,0,0,1,1,1,1,0,100,0,0,
NEUTRAL STATIC,barrier,0,563.8273,0,-612.7772,9.867338E-09,-0.5564633,2.454285E-08,0.8308722,1,1,1,0,100,0,1,
NEUTRAL STATIC,lo_B_TypeD,0,-249.8621,0,483.9521,-5.760116E-08,0.7071068,5.760116E-08,0.7071068,1,1,1,0,100,0,0,
NEUTRAL STATIC,lo_B_TypeI,0,84.58813,0,707.6555,1.32142E-08,0.9396927,9.149786E-08,0.3420201,1,1,1,0,100,0,0,
NEUTRAL STATIC,lo_ShopC,0,503.5513,0,-541.5182,4.371141E-08,1,8.146034E-08,-2.384186E-07,1,1,1,0,100,0,0,
NEUTRAL STATIC,lo_ShopC,0,-413.5483,0,538.8167,8.673308E-08,0.8191521,1.601759E-07,0.5735765,1,1,1,0,100,0,0,
NEUTRAL STATIC,RockGroupF,0,-610.2908,0,-91.12691,8.146034E-08,0,0,1,1,1,1,0,100,0,0,
ENEMY MOBILE,enemy_jeep,0,361.2335,2.477539,-589.8286,-5.424729E-08,0.4617487,-5.687562E-08,0.8870108,1,1,1,0,100,0,0,
NEUTRAL STATIC,tentCamoC,0,35.05734,0,611.1077,7.638668E-08,0.8870108,5.207252E-08,-0.4617487,1,1,1,0,100,0,0,
NEUTRAL STATIC,lo_RuinB,0,193.0446,0,248.1528,5.000876E-08,0.6755902,1.751515E-07,0.7372773,1,1,1,0,100,0,0,
NEUTRAL STATIC,lo_ShopE,0,-169.7721,0,485.6923,4.371141E-08,1,8.146034E-08,-2.384186E-07,1,1,1,0,100,0,0,
NEUTRAL STATIC,treeA_LOD_A,0,174.3955,0,380.2148,-6.454585E-08,0.3007058,6.618389E-08,0.953717,1,1,1,0,100,0,0,
NEUTRAL STATIC,lo_WaterTowerB,0,-234.4333,0,-255.1334,-1.196322E-33,0.2588191,1.58481E-17,0.9659258,1,1,1,0,100,0,0,
NEUTRAL STATIC,lo_ShopC,0,-219.0305,0,-278.8527,7.404261E-08,0.9063078,5.53549E-08,-0.4226184,1,1,1,0,100,0,0,
NEUTRAL STATIC,lo_ShopE,0,162.6917,0,-190.6641,-5.760115E-08,-0.7071068,-5.760115E-08,0.7071068,1,1,1,0,100,0,0,
NEUTRAL STATIC,PylonCableLOD_A,0,645.5944,0,-241.116,5.064479E-08,0.9961947,7.734067E-08,-0.08715573,1,1,1,0,100,0,1,
NEUTRAL STATIC,PylonCableEnd,0,515.3583,0,-979.7218,5.064479E-08,0.9961947,7.734067E-08,-0.08715573,1,1,1,0,100,0,0,
NEUTRAL STATIC,sandbagTypeA,0,-280.6143,0,255.4543,1.611371E-08,0.6755901,-1.476549E-08,0.7372774,1,1,1,0,100,0,0,
NEUTRAL STATIC,treeA_LOD_A,0,-105.8813,0,789.2672,-3.651767E-08,0.258819,1.784528E-07,0.9659258,1,1,1,0,100,0,0,
NEUTRAL STATIC,treeB_LOD_A,0,251.3547,-1.084717,-417.5325,-9.218907E-08,-0.5372996,-6.902796E-09,0.8433915,1,1,1,0,100,0,0,
NEUTRAL STATIC,barrier,0,787.6775,0,-69.05386,9.867338E-09,-0.5564633,2.454285E-08,0.8308722,1,1,1,0,100,0,1,
ENEMY MOBILE,enemy_tank_small,0,232.3873,2.585449,-79.28972,-5.760116E-08,-0.7071068,-5.760116E-08,0.7071068,1,1,1,0,100,0,0,
ENEMY MOBILE,enemy_truck_brown,0,167.8277,2.984375,-88.65234,-7.54979E-08,1,2.185569E-08,-1.711291E-15,1,1,1,0,100,0,0,
NEUTRAL STATIC,sandbagTypeA,0,228.6035,0,-519.6714,-6.83976E-08,0.9659256,-3.12836E-07,-0.2588198,1,1,1,0,100,0,0,
NEUTRAL STATIC,lo_B_TypeB,0,89.31421,0,767.916,4.371141E-08,1,8.146034E-08,-2.384186E-07,1,1,1,0,100,0,0,
NEUTRAL STATIC,treeB_LOD_A,0,-582.233,0,-596.27,-5.207254E-08,0.4617485,7.638667E-08,0.8870109,1,1,1,0,100,0,0,
NEUTRAL STATIC,PylonCableLOD_A,0,-619.3883,0,72.30109,5.064479E-08,0.9961947,7.734067E-08,-0.08715573,1,1,1,0,100,0,1,
NEUTRAL STATIC,sandbagTypeF,0,114.4703,0,-257.2334,-5.760116E-08,0.7071068,5.760116E-08,0.7071068,1,1,1,0,100,0,0,
NEUTRAL STATIC,sandbagTypeE,0,-903.411,0,-318.1577,8.146034E-08,0,0,1,1,1,1,0,100,0,0,
NEUTRAL STATIC,barrier,0,-83.05115,0,225.8193,8.146034E-08,0,0,1,1,1,1,0,100,0,1,
NEUTRAL STATIC,treeC_LOD_A,0,-496.4769,0,30.4375,-8.584657E-08,-0.7660444,-3.43051E-08,0.6427877,1,1,1,0,100,0,0,
NEUTRAL STATIC,treeA_LOD_A,0,208.9707,0,81.29297,1.321419E-08,0.9396926,9.149786E-08,0.3420202,1,1,1,0,100,0,0,
ENEMY MOBILE,enemy_truck_brown,0,655.9639,2.984375,-535.5928,2.540068E-08,-0.5735765,-7.438017E-08,0.8191521,1,1,1,0,100,0,0,
NEUTRAL STATIC,RockGroupF,0,93.94287,0,531.0686,8.146034E-08,0,0,1,1,1,1,0,100,0,0,
NEUTRAL STATIC,treeB_LOD_A,0,-645.2371,0,-70.604,-1.491134E-08,0.7933534,9.123664E-08,0.6087614,1,1,1,0,100,0,0,
NEUTRAL STATIC,treeC_LOD_A,0,-669.8678,0,-432.1372,-9.149786E-08,-0.3420202,1.321419E-08,0.9396926,1,1,1,0,100,0,0,
NEUTRAL STATIC,PylonLOD_A,0,-749.3163,0,-664.7561,5.064479E-08,0.9961947,7.734067E-08,-0.08715573,1,1,1,0,100,0,0,
NEUTRAL STATIC,lo_ShopF,0,192.8135,0,194.3524,4.371141E-08,1,8.146034E-08,-2.384186E-07,1,1,1,0,100,0,0,
NEUTRAL STATIC,lo_ShopG,0,443.8625,3.521729,-405.4678,-8.146034E-08,-4.371139E-08,4.371138E-08,1,1,1,1,0,100,0,0,
NEUTRAL STATIC,lo_B_TypeI,0,456.9626,3.657716,-386.145,4.371141E-08,1,8.146034E-08,-2.384186E-07,1,1,1,0,100,0,0,
NEUTRAL STATIC,treeB_LOD_A,0,-330.6587,0,463.742,-5.207254E-08,0.4617485,7.638667E-08,0.8870109,1,1,1,0,100,0,0,
NEUTRAL STATIC,treeA_LOD_A,0,320.1554,0,208.2979,-6.454585E-08,0.3007058,6.618389E-08,0.953717,1,1,1,0,100,0,0,
NEUTRAL STATIC,lo_ShopE,0,-325.2448,0,556.1,-2.875001E-09,0.8660254,9.240242E-08,0.5,1,1,1,0,100,0,0,
NEUTRAL STATIC,RockGroupD,0,-694.6846,0,-273.1783,8.146034E-08,0,0,1,1,1,1,0,100,0,0,
NEUTRAL STATIC,lo_ShopF,0,401.2937,3.491944,-402.6652,4.371141E-08,1,8.146034E-08,-2.384186E-07,1,1,1,0,100,0,0,
NEUTRAL STATIC,lo_WaterTowerA,0,-206.8625,0,-407.732,1.278483E-07,0.4226182,-5.961662E-08,0.9063078,1,1,1,0,100,0,0,
NEUTRAL STATIC,PylonCableEnd,0,-575.9761,0,318.5048,-7.734067E-08,0.08715568,5.064479E-08,0.9961947,1,1,1,0,100,0,0,
NEUTRAL STATIC,lo_ShopH,0,-157.2878,0,453.641,4.371133E-08,1,8.146037E-08,6.516827E-07,1,1,1,0,100,0,0,
NEUTRAL STATIC,sandbagTypeE,0,421.2746,3.668456,-421.7336,8.146034E-08,0,0,1,1,1,1,0,100,0,0,
ENEMY STATIC,enemy_AARapier,0,76.39137,3.578369,-304.3697,6.591773E-08,0.7372774,6.040246E-08,0.6755902,1,1,1,0,100,0,0,
NEUTRAL STATIC,lo_Tower,0,235.2154,0,286.3846,2.183049E-08,-0.02158916,1.402952E-09,0.9997669,1,1,1,0,100,0,0,
NEUTRAL STATIC,lo_ShopB,0,-212.2783,0,538.2213,-6.172263E-09,1,2.832768E-16,-3.597462E-08,1,1,1,0,100,0,0,
NEUTRAL STATIC,PylonCableLOD_A,0,689.0063,0,5.085876,5.064479E-08,0.9961947,7.734067E-08,-0.08715573,1,1,1,0,100,0,1,
ENEMY MOBILE,enemy_tank_small,0,84.0302,2.585449,-286.5071,-9.230137E-08,-0.4226182,5.189344E-09,0.9063078,1,1,1,0,100,0,0,
NEUTRAL STATIC,lo_ShopH,0,137.1533,0,158.7306,-8.146036E-08,-3.377662E-07,4.371136E-08,1,1,1,1,0,100,0,0,
NEUTRAL STATIC,treeB_LOD_A,0,-544.0635,0,55.61475,-1.491134E-08,0.7933534,9.123664E-08,0.6087614,1,1,1,0,100,0,0,
NEUTRAL STATIC,lo_WaterTowerB,0,-519.6969,0,4.22261,-1.196322E-33,0.2588191,1.58481E-17,0.9659258,1,1,1,0,100,0,0,
NEUTRAL STATIC,tentCamoC,0,-436.3713,0,-582.4819,7.638668E-08,0.8870108,5.207252E-08,-0.4617487,1,1,1,0,100,0,0,
NEUTRAL STATIC,treeB_LOD_A,0,178.9858,-1.084717,-434.7199,6.03065E-08,0.976296,7.006854E-08,-0.2164396,1,1,1,0,100,0,0,
NEUTRAL STATIC,lo_B_TypeF,0,-246.6765,0,-416.6185,-7.539713E-08,0.4226181,1.460621E-08,0.9063079,1,1,1,0,100,0,0,
